date,hospital_id,drug_name,inventory,demand
2024-02-24,Hosp_C_Community,Trastuzumab,256,1
2024-02-24,Hosp_C_Community,Oseltamivir,244,75
2024-02-24,Hosp_C_Community,Cough Syrup,175,43
2024-02-25,Hosp_C_Community,Paracetamol,223,26
2024-02-25,Hosp_C_Community,Ibuprofen,169,12
2024-02-25,Hosp_C_Community,Amoxicillin,171,16
2024-02-25,Hosp_C_Community,Metformin,290,3
2024-02-25,Hosp_C_Community,Atorvastatin,282,1
2024-02-25,Hosp_C_Community,Letrozole,198,4
2024-02-25,Hosp_C_Community,Trastuzumab,198,3
2024-02-25,Hosp_C_Community,Oseltamivir,273,50
2024-02-25,Hosp_C_Community,Cough Syrup,135,61
2024-02-26,Hosp_C_Community,Paracetamol,160,17
2024-02-26,Hosp_C_Community,Ibuprofen,155,25
2024-02-26,Hosp_C_Community,Amoxicillin,121,10
2024-02-26,Hosp_C_Community,Metformin,157,4
2024-02-26,Hosp_C_Community,Atorvastatin,52,0
2024-02-26,Hosp_C_Community,Letrozole,181,2
2024-02-26,Hosp_C_Community,Trastuzumab,273,1
2024-02-26,Hosp_C_Community,Oseltamivir,147,64
2024-02-26,Hosp_C_Community,Cough Syrup,59,60
2024-02-27,Hosp_C_Community,Paracetamol,69,19
2024-02-27,Hosp_C_Community,Ibuprofen,73,12
2024-02-27,Hosp_C_Community,Amoxicillin,203,14
2024-02-27,Hosp_C_Community,Metformin,279,4
2024-02-27,Hosp_C_Community,Atorvastatin,103,4
2024-02-27,Hosp_C_Community,Letrozole,251,3
2024-02-27,Hosp_C_Community,Trastuzumab,237,0
2024-02-27,Hosp_C_Community,Oseltamivir,222,59
2024-02-27,Hosp_C_Community,Cough Syrup,66,46
2024-02-28,Hosp_C_Community,Paracetamol,274,27
2024-02-28,Hosp_C_Community,Ibuprofen,112,29
2024-02-28,Hosp_C_Community,Amoxicillin,162,24
2024-02-28,Hosp_C_Community,Metformin,252,0
2024-02-28,Hosp_C_Community,Atorvastatin,167,4
2024-02-28,Hosp_C_Community,Letrozole,210,0
2024-02-28,Hosp_C_Community,Trastuzumab,247,3
2024-02-28,Hosp_C_Community,Oseltamivir,197,66
2024-02-28,Hosp_C_Community,Cough Syrup,192,45
2024-02-29,Hosp_C_Community,Paracetamol,149,15
2024-02-29,Hosp_C_Community,Ibuprofen,139,13
2024-02-29,Hosp_C_Community,Amoxicillin,175,16
2024-02-29,Hosp_C_Community,Metformin,88,1
2024-02-29,Hosp_C_Community,Atorvastatin,212,0
2024-02-29,Hosp_C_Community,Letrozole,73,0
2024-02-29,Hosp_C_Community,Trastuzumab,149,0
2024-02-29,Hosp_C_Community,Oseltamivir,231,70
2024-02-29,Hosp_C_Community,Cough Syrup,133,63
2024-03-01,Hosp_C_Community,Paracetamol,209,20
2024-03-01,Hosp_C_Community,Ibuprofen,197,24
2024-03-01,Hosp_C_Community,Amoxicillin,225,16
2024-03-01,Hosp_C_Community,Metformin,198,1
2024-03-01,Hosp_C_Community,Atorvastatin,203,3
2024-03-01,Hosp_C_Community,Letrozole,169,0
2024-03-01,Hosp_C_Community,Trastuzumab,214,1
2024-03-01,Hosp_C_Community,Oseltamivir,70,1
2024-03-01,Hosp_C_Community,Cough Syrup,118,2
2024-03-02,Hosp_C_Community,Paracetamol,123,14
2024-03-02,Hosp_C_Community,Ibuprofen,51,25
2024-03-02,Hosp_C_Community,Amoxicillin,106,11
2024-03-02,Hosp_C_Community,Metformin,123,1
2024-03-02,Hosp_C_Community,Atorvastatin,193,2
2024-03-02,Hosp_C_Community,Letrozole,174,3
2024-03-02,Hosp_C_Community,Trastuzumab,137,3
2024-03-02,Hosp_C_Community,Oseltamivir,108,1
2024-03-02,Hosp_C_Community,Cough Syrup,148,2
2024-03-03,Hosp_C_Community,Paracetamol,276,15
2024-03-03,Hosp_C_Community,Ibuprofen,216,29
2024-03-03,Hosp_C_Community,Amoxicillin,72,27
2024-03-03,Hosp_C_Community,Metformin,220,2
2024-03-03,Hosp_C_Community,Atorvastatin,246,2
2024-03-03,Hosp_C_Community,Letrozole,60,3
2024-03-03,Hosp_C_Community,Trastuzumab,123,3
2024-03-03,Hosp_C_Community,Oseltamivir,269,0
2024-03-03,Hosp_C_Community,Cough Syrup,213,4
2024-03-04,Hosp_C_Community,Paracetamol,159,28
2024-03-04,Hosp_C_Community,Ibuprofen,81,18
2024-03-04,Hosp_C_Community,Amoxicillin,61,20
2024-03-04,Hosp_C_Community,Metformin,95,0
2024-03-04,Hosp_C_Community,Atorvastatin,112,4
2024-03-04,Hosp_C_Community,Letrozole,168,4
2024-03-04,Hosp_C_Community,Trastuzumab,70,4
2024-03-04,Hosp_C_Community,Oseltamivir,211,3
2024-03-04,Hosp_C_Community,Cough Syrup,205,1
2024-03-05,Hosp_C_Community,Paracetamol,180,21
2024-03-05,Hosp_C_Community,Ibuprofen,269,25
2024-03-05,Hosp_C_Community,Amoxicillin,70,10
2024-03-05,Hosp_C_Community,Metformin,262,2
2024-03-05,Hosp_C_Community,Atorvastatin,229,1
2024-03-05,Hosp_C_Community,Letrozole,90,2
2024-03-05,Hosp_C_Community,Trastuzumab,224,1
2024-03-05,Hosp_C_Community,Oseltamivir,107,2
2024-03-05,Hosp_C_Community,Cough Syrup,234,0
2024-03-06,Hosp_C_Community,Paracetamol,166,23
2024-03-06,Hosp_C_Community,Ibuprofen,293,23
2024-03-06,Hosp_C_Community,Amoxicillin,277,21
2024-03-06,Hosp_C_Community,Metformin,194,0
2024-03-06,Hosp_C_Community,Atorvastatin,148,3
2024-03-06,Hosp_C_Community,Letrozole,126,1
2024-03-06,Hosp_C_Community,Trastuzumab,164,0
2024-03-06,Hosp_C_Community,Oseltamivir,183,2
2024-03-06,Hosp_C_Community,Cough Syrup,268,2
2024-03-07,Hosp_C_Community,Paracetamol,170,28
2024-03-07,Hosp_C_Community,Ibuprofen,224,29
2024-03-07,Hosp_C_Community,Amoxicillin,191,15
2024-03-07,Hosp_C_Community,Metformin,230,4
2024-03-07,Hosp_C_Community,Atorvastatin,213,0
2024-03-07,Hosp_C_Community,Letrozole,79,0
2024-03-07,Hosp_C_Community,Trastuzumab,113,0
2024-03-07,Hosp_C_Community,Oseltamivir,169,3
2024-03-07,Hosp_C_Community,Cough Syrup,138,2
2024-03-08,Hosp_C_Community,Paracetamol,117,12
2024-03-08,Hosp_C_Community,Ibuprofen,258,11
2024-03-08,Hosp_C_Community,Amoxicillin,265,10
2024-03-08,Hosp_C_Community,Metformin,57,4
2024-03-08,Hosp_C_Community,Atorvastatin,136,3
2024-03-08,Hosp_C_Community,Letrozole,231,3
2024-03-08,Hosp_C_Community,Trastuzumab,223,0
2024-03-08,Hosp_C_Community,Oseltamivir,196,1
2024-03-08,Hosp_C_Community,Cough Syrup,101,4
2024-03-09,Hosp_C_Community,Paracetamol,267,17
2024-03-09,Hosp_C_Community,Ibuprofen,260,19
2024-03-09,Hosp_C_Community,Amoxicillin,242,22
2024-03-09,Hosp_C_Community,Metformin,290,2
2024-03-09,Hosp_C_Community,Atorvastatin,217,2
2024-03-09,Hosp_C_Community,Letrozole,225,4
2024-03-09,Hosp_C_Community,Trastuzumab,133,0
2024-03-09,Hosp_C_Community,Oseltamivir,190,4
2024-03-09,Hosp_C_Community,Cough Syrup,279,0
2024-03-10,Hosp_C_Community,Paracetamol,217,21
2024-03-10,Hosp_C_Community,Ibuprofen,68,21
2024-03-10,Hosp_C_Community,Amoxicillin,121,17
2024-03-10,Hosp_C_Community,Metformin,238,4
2024-03-10,Hosp_C_Community,Atorvastatin,158,3
2024-03-10,Hosp_C_Community,Letrozole,238,0
2024-03-10,Hosp_C_Community,Trastuzumab,94,1
2024-03-10,Hosp_C_Community,Oseltamivir,152,3
2024-03-10,Hosp_C_Community,Cough Syrup,299,4
2024-03-11,Hosp_C_Community,Paracetamol,100,20
2024-03-11,Hosp_C_Community,Ibuprofen,254,19
2024-03-11,Hosp_C_Community,Amoxicillin,191,27
2024-03-11,Hosp_C_Community,Metformin,100,0
2024-03-11,Hosp_C_Community,Atorvastatin,170,3
2024-03-11,Hosp_C_Community,Letrozole,52,3
2024-03-11,Hosp_C_Community,Trastuzumab,247,2
2024-03-11,Hosp_C_Community,Oseltamivir,166,1
2024-03-11,Hosp_C_Community,Cough Syrup,142,2
2024-03-12,Hosp_C_Community,Paracetamol,244,21
2024-03-12,Hosp_C_Community,Ibuprofen,128,18
2024-03-12,Hosp_C_Community,Amoxicillin,112,17
2024-03-12,Hosp_C_Community,Metformin,124,1
2024-03-12,Hosp_C_Community,Atorvastatin,106,3
2024-03-12,Hosp_C_Community,Letrozole,173,0
2024-03-12,Hosp_C_Community,Trastuzumab,201,1
2024-03-12,Hosp_C_Community,Oseltamivir,233,3
2024-03-12,Hosp_C_Community,Cough Syrup,214,3
2024-03-13,Hosp_C_Community,Paracetamol,137,12
2024-03-13,Hosp_C_Community,Ibuprofen,124,22
2024-03-13,Hosp_C_Community,Amoxicillin,53,23
2024-03-13,Hosp_C_Community,Metformin,295,2
2024-03-13,Hosp_C_Community,Atorvastatin,241,2
2024-03-13,Hosp_C_Community,Letrozole,283,2
2024-03-13,Hosp_C_Community,Trastuzumab,99,2
2024-03-13,Hosp_C_Community,Oseltamivir,174,4
2024-03-13,Hosp_C_Community,Cough Syrup,79,1
2024-03-14,Hosp_C_Community,Paracetamol,299,26
2024-03-14,Hosp_C_Community,Ibuprofen,134,23
2024-03-14,Hosp_C_Community,Amoxicillin,176,21
2024-03-14,Hosp_C_Community,Metformin,70,3
2024-03-14,Hosp_C_Community,Atorvastatin,188,3
2024-03-14,Hosp_C_Community,Letrozole,292,0
2024-03-14,Hosp_C_Community,Trastuzumab,141,4
2024-03-14,Hosp_C_Community,Oseltamivir,276,4
2024-03-14,Hosp_C_Community,Cough Syrup,160,1
2024-03-15,Hosp_C_Community,Paracetamol,66,28
2024-03-15,Hosp_C_Community,Ibuprofen,196,25
2024-03-15,Hosp_C_Community,Amoxicillin,157,21
2024-03-15,Hosp_C_Community,Metformin,101,1
2024-03-15,Hosp_C_Community,Atorvastatin,277,2
2024-03-15,Hosp_C_Community,Letrozole,210,2
2024-03-15,Hosp_C_Community,Trastuzumab,252,0
2024-03-15,Hosp_C_Community,Oseltamivir,292,1
2024-03-15,Hosp_C_Community,Cough Syrup,258,2
2024-03-16,Hosp_C_Community,Paracetamol,257,21
2024-03-16,Hosp_C_Community,Ibuprofen,243,18
2024-03-16,Hosp_C_Community,Amoxicillin,201,12
2024-03-16,Hosp_C_Community,Metformin,233,0
2024-03-16,Hosp_C_Community,Atorvastatin,271,2
2024-03-16,Hosp_C_Community,Letrozole,68,1
2024-03-16,Hosp_C_Community,Trastuzumab,57,1
2024-03-16,Hosp_C_Community,Oseltamivir,162,2
2024-03-16,Hosp_C_Community,Cough Syrup,114,3
2024-03-17,Hosp_C_Community,Paracetamol,172,15
2024-03-17,Hosp_C_Community,Ibuprofen,65,11
2024-03-17,Hosp_C_Community,Amoxicillin,217,26
2024-03-17,Hosp_C_Community,Metformin,168,1
2024-03-17,Hosp_C_Community,Atorvastatin,283,3
2024-03-17,Hosp_C_Community,Letrozole,193,3
2024-03-17,Hosp_C_Community,Trastuzumab,115,1
2024-03-17,Hosp_C_Community,Oseltamivir,267,4
2024-03-17,Hosp_C_Community,Cough Syrup,233,3
2024-03-18,Hosp_C_Community,Paracetamol,101,29
2024-03-18,Hosp_C_Community,Ibuprofen,209,27
2024-03-18,Hosp_C_Community,Amoxicillin,63,27
2024-03-18,Hosp_C_Community,Metformin,205,3
2024-03-18,Hosp_C_Community,Atorvastatin,102,3
2024-03-18,Hosp_C_Community,Letrozole,254,2
2024-03-18,Hosp_C_Community,Trastuzumab,264,1
2024-03-18,Hosp_C_Community,Oseltamivir,61,1
2024-03-18,Hosp_C_Community,Cough Syrup,131,1
2024-03-19,Hosp_C_Community,Paracetamol,253,28
2024-03-19,Hosp_C_Community,Ibuprofen,214,26
2024-03-19,Hosp_C_Community,Amoxicillin,235,10
2024-03-19,Hosp_C_Community,Metformin,109,2
2024-03-19,Hosp_C_Community,Atorvastatin,266,1
2024-03-19,Hosp_C_Community,Letrozole,224,4
2024-03-19,Hosp_C_Community,Trastuzumab,198,2
2024-03-19,Hosp_C_Community,Oseltamivir,62,4
2024-03-19,Hosp_C_Community,Cough Syrup,210,3
2024-03-20,Hosp_C_Community,Paracetamol,252,10
2024-03-20,Hosp_C_Community,Ibuprofen,149,22
2024-03-20,Hosp_C_Community,Amoxicillin,136,22
2024-03-20,Hosp_C_Community,Metformin,286,1
2024-03-20,Hosp_C_Community,Atorvastatin,186,3
2024-03-20,Hosp_C_Community,Letrozole,67,2
2024-03-20,Hosp_C_Community,Trastuzumab,77,3
2024-03-20,Hosp_C_Community,Oseltamivir,221,4
2024-03-20,Hosp_C_Community,Cough Syrup,77,0
2024-03-21,Hosp_C_Community,Paracetamol,237,15
2024-03-21,Hosp_C_Community,Ibuprofen,114,29
2024-03-21,Hosp_C_Community,Amoxicillin,168,25
2024-03-21,Hosp_C_Community,Metformin,224,0
2024-03-21,Hosp_C_Community,Atorvastatin,153,3
2024-03-21,Hosp_C_Community,Letrozole,235,3
2024-03-21,Hosp_C_Community,Trastuzumab,76,4
2024-03-21,Hosp_C_Community,Oseltamivir,219,2
2024-03-21,Hosp_C_Community,Cough Syrup,224,0
2024-03-22,Hosp_C_Community,Paracetamol,206,11
2024-03-22,Hosp_C_Community,Ibuprofen,275,22
2024-03-22,Hosp_C_Community,Amoxicillin,128,21
2024-03-22,Hosp_C_Community,Metformin,267,3
2024-03-22,Hosp_C_Community,Atorvastatin,139,0
2024-03-22,Hosp_C_Community,Letrozole,168,4
2024-03-22,Hosp_C_Community,Trastuzumab,105,3
2024-03-22,Hosp_C_Community,Oseltamivir,227,2
2024-03-22,Hosp_C_Community,Cough Syrup,192,3
2024-03-23,Hosp_C_Community,Paracetamol,101,18
2024-03-23,Hosp_C_Community,Ibuprofen,252,10
2024-03-23,Hosp_C_Community,Amoxicillin,227,15
2024-03-23,Hosp_C_Community,Metformin,204,1
2024-03-23,Hosp_C_Community,Atorvastatin,64,4
2024-03-23,Hosp_C_Community,Letrozole,171,4
2024-03-23,Hosp_C_Community,Trastuzumab,95,4
2024-03-23,Hosp_C_Community,Oseltamivir,183,1
2024-03-23,Hosp_C_Community,Cough Syrup,127,1
2024-03-24,Hosp_C_Community,Paracetamol,151,27
2024-03-24,Hosp_C_Community,Ibuprofen,203,15
2024-03-24,Hosp_C_Community,Amoxicillin,53,21
2024-03-24,Hosp_C_Community,Metformin,164,4
2024-03-24,Hosp_C_Community,Atorvastatin,108,4
2024-03-24,Hosp_C_Community,Letrozole,147,0
2024-03-24,Hosp_C_Community,Trastuzumab,156,2
2024-03-24,Hosp_C_Community,Oseltamivir,294,1
2024-03-24,Hosp_C_Community,Cough Syrup,211,4
2024-03-25,Hosp_C_Community,Paracetamol,142,12
2024-03-25,Hosp_C_Community,Ibuprofen,157,22
2024-03-25,Hosp_C_Community,Amoxicillin,222,19
2024-03-25,Hosp_C_Community,Metformin,277,0
2024-03-25,Hosp_C_Community,Atorvastatin,231,2
2024-03-25,Hosp_C_Community,Letrozole,83,2
2024-03-25,Hosp_C_Community,Trastuzumab,178,0
2024-03-25,Hosp_C_Community,Oseltamivir,142,0
2024-03-25,Hosp_C_Community,Cough Syrup,116,3
2024-03-26,Hosp_C_Community,Paracetamol,228,12
2024-03-26,Hosp_C_Community,Ibuprofen,125,28
2024-03-26,Hosp_C_Community,Amoxicillin,196,22
2024-03-26,Hosp_C_Community,Metformin,237,1
2024-03-26,Hosp_C_Community,Atorvastatin,89,4
2024-03-26,Hosp_C_Community,Letrozole,198,3
2024-03-26,Hosp_C_Community,Trastuzumab,72,1
2024-03-26,Hosp_C_Community,Oseltamivir,133,1
2024-03-26,Hosp_C_Community,Cough Syrup,165,4
2024-03-27,Hosp_C_Community,Paracetamol,144,18
2024-03-27,Hosp_C_Community,Ibuprofen,106,15
2024-03-27,Hosp_C_Community,Amoxicillin,150,19
2024-03-27,Hosp_C_Community,Metformin,217,4
2024-03-27,Hosp_C_Community,Atorvastatin,110,3
2024-03-27,Hosp_C_Community,Letrozole,52,2
2024-03-27,Hosp_C_Community,Trastuzumab,135,3
2024-03-27,Hosp_C_Community,Oseltamivir,269,3
2024-03-27,Hosp_C_Community,Cough Syrup,87,2
2024-03-28,Hosp_C_Community,Paracetamol,58,26
2024-03-28,Hosp_C_Community,Ibuprofen,188,19
2024-03-28,Hosp_C_Community,Amoxicillin,263,26
2024-03-28,Hosp_C_Community,Metformin,117,3
2024-03-28,Hosp_C_Community,Atorvastatin,160,0
2024-03-28,Hosp_C_Community,Letrozole,172,4
2024-03-28,Hosp_C_Community,Trastuzumab,150,0
2024-03-28,Hosp_C_Community,Oseltamivir,114,0
2024-03-28,Hosp_C_Community,Cough Syrup,100,3
2024-03-29,Hosp_C_Community,Paracetamol,130,12
2024-03-29,Hosp_C_Community,Ibuprofen,267,24
2024-03-29,Hosp_C_Community,Amoxicillin,149,13
2024-03-29,Hosp_C_Community,Metformin,195,0
2024-03-29,Hosp_C_Community,Atorvastatin,132,2
2024-03-29,Hosp_C_Community,Letrozole,165,2
2024-03-29,Hosp_C_Community,Trastuzumab,281,1
2024-03-29,Hosp_C_Community,Oseltamivir,82,1
2024-03-29,Hosp_C_Community,Cough Syrup,238,3
2024-03-30,Hosp_C_Community,Paracetamol,168,12
2024-03-30,Hosp_C_Community,Ibuprofen,163,25
2024-03-30,Hosp_C_Community,Amoxicillin,296,28
2024-03-30,Hosp_C_Community,Metformin,228,1
2024-03-30,Hosp_C_Community,Atorvastatin,293,3
2024-03-30,Hosp_C_Community,Letrozole,274,0
2024-03-30,Hosp_C_Community,Trastuzumab,61,4
2024-03-30,Hosp_C_Community,Oseltamivir,124,4
2024-03-30,Hosp_C_Community,Cough Syrup,76,3
2024-03-31,Hosp_C_Community,Paracetamol,197,27
2024-03-31,Hosp_C_Community,Ibuprofen,112,19
2024-03-31,Hosp_C_Community,Amoxicillin,154,17
2024-03-31,Hosp_C_Community,Metformin,267,4
2024-03-31,Hosp_C_Community,Atorvastatin,251,0
2024-03-31,Hosp_C_Community,Letrozole,115,1
2024-03-31,Hosp_C_Community,Trastuzumab,118,3
2024-03-31,Hosp_C_Community,Oseltamivir,111,0
2024-03-31,Hosp_C_Community,Cough Syrup,246,1
2024-04-01,Hosp_C_Community,Paracetamol,116,15
2024-04-01,Hosp_C_Community,Ibuprofen,256,19
2024-04-01,Hosp_C_Community,Amoxicillin,122,10
2024-04-01,Hosp_C_Community,Metformin,145,0
2024-04-01,Hosp_C_Community,Atorvastatin,236,3
2024-04-01,Hosp_C_Community,Letrozole,108,3
2024-04-01,Hosp_C_Community,Trastuzumab,51,4
2024-04-01,Hosp_C_Community,Oseltamivir,245,0
2024-04-01,Hosp_C_Community,Cough Syrup,132,1
2024-04-02,Hosp_C_Community,Paracetamol,194,19
2024-04-02,Hosp_C_Community,Ibuprofen,163,27
2024-04-02,Hosp_C_Community,Amoxicillin,212,29
2024-04-02,Hosp_C_Community,Metformin,134,0
2024-04-02,Hosp_C_Community,Atorvastatin,205,3
2024-04-02,Hosp_C_Community,Letrozole,142,2
2024-04-02,Hosp_C_Community,Trastuzumab,122,2
2024-04-02,Hosp_C_Community,Oseltamivir,203,2
2024-04-02,Hosp_C_Community,Cough Syrup,297,3
2024-04-03,Hosp_C_Community,Paracetamol,187,27
2024-04-03,Hosp_C_Community,Ibuprofen,87,28
2024-04-03,Hosp_C_Community,Amoxicillin,213,22
2024-04-03,Hosp_C_Community,Metformin,297,2
2024-04-03,Hosp_C_Community,Atorvastatin,251,0
2024-04-03,Hosp_C_Community,Letrozole,296,2
2024-04-03,Hosp_C_Community,Trastuzumab,287,2
2024-04-03,Hosp_C_Community,Oseltamivir,287,1
2024-04-03,Hosp_C_Community,Cough Syrup,258,0
2024-04-04,Hosp_C_Community,Paracetamol,110,20
2024-04-04,Hosp_C_Community,Ibuprofen,103,13
2024-04-04,Hosp_C_Community,Amoxicillin,269,24
2024-04-04,Hosp_C_Community,Metformin,178,2
2024-04-04,Hosp_C_Community,Atorvastatin,255,1
2024-04-04,Hosp_C_Community,Letrozole,170,0
2024-04-04,Hosp_C_Community,Trastuzumab,151,4
2024-04-04,Hosp_C_Community,Oseltamivir,289,4
2024-04-04,Hosp_C_Community,Cough Syrup,182,0
2024-04-05,Hosp_C_Community,Paracetamol,107,16
2024-04-05,Hosp_C_Community,Ibuprofen,129,10
2024-04-05,Hosp_C_Community,Amoxicillin,162,18
2024-04-05,Hosp_C_Community,Metformin,55,2
2024-04-05,Hosp_C_Community,Atorvastatin,158,2
2024-04-05,Hosp_C_Community,Letrozole,88,0
2024-04-05,Hosp_C_Community,Trastuzumab,167,4
2024-04-05,Hosp_C_Community,Oseltamivir,219,0
2024-04-05,Hosp_C_Community,Cough Syrup,125,2
2024-04-06,Hosp_C_Community,Paracetamol,187,24
2024-04-06,Hosp_C_Community,Ibuprofen,164,13
2024-04-06,Hosp_C_Community,Amoxicillin,211,18
2024-04-06,Hosp_C_Community,Metformin,283,3
2024-04-06,Hosp_C_Community,Atorvastatin,60,2
2024-04-06,Hosp_C_Community,Letrozole,167,3
2024-04-06,Hosp_C_Community,Trastuzumab,201,2
2024-04-06,Hosp_C_Community,Oseltamivir,186,0
2024-04-06,Hosp_C_Community,Cough Syrup,239,0
2024-04-07,Hosp_C_Community,Paracetamol,290,26
2024-04-07,Hosp_C_Community,Ibuprofen,220,12
2024-04-07,Hosp_C_Community,Amoxicillin,256,20
2024-04-07,Hosp_C_Community,Metformin,209,1
2024-04-07,Hosp_C_Community,Atorvastatin,173,0
2024-04-07,Hosp_C_Community,Letrozole,103,3
2024-04-07,Hosp_C_Community,Trastuzumab,122,0
2024-04-07,Hosp_C_Community,Oseltamivir,142,0
2024-04-07,Hosp_C_Community,Cough Syrup,135,0
2024-04-08,Hosp_C_Community,Paracetamol,128,29
2024-04-08,Hosp_C_Community,Ibuprofen,241,19
2024-04-08,Hosp_C_Community,Amoxicillin,270,12
2024-04-08,Hosp_C_Community,Metformin,132,2
2024-04-08,Hosp_C_Community,Atorvastatin,231,2
2024-04-08,Hosp_C_Community,Letrozole,232,3
2024-04-08,Hosp_C_Community,Trastuzumab,109,3
2024-04-08,Hosp_C_Community,Oseltamivir,124,1
2024-04-08,Hosp_C_Community,Cough Syrup,272,2
2024-04-09,Hosp_C_Community,Paracetamol,176,15
2024-04-09,Hosp_C_Community,Ibuprofen,206,26
2024-04-09,Hosp_C_Community,Amoxicillin,193,12
2024-04-09,Hosp_C_Community,Metformin,70,1
2024-04-09,Hosp_C_Community,Atorvastatin,85,1
2024-04-09,Hosp_C_Community,Letrozole,278,4
2024-04-09,Hosp_C_Community,Trastuzumab,263,1
2024-04-09,Hosp_C_Community,Oseltamivir,125,1
2024-04-09,Hosp_C_Community,Cough Syrup,238,4
2024-04-10,Hosp_C_Community,Paracetamol,271,22
2024-04-10,Hosp_C_Community,Ibuprofen,273,23
2024-04-10,Hosp_C_Community,Amoxicillin,62,13
2024-04-10,Hosp_C_Community,Metformin,184,1
2024-04-10,Hosp_C_Community,Atorvastatin,280,4
2024-04-10,Hosp_C_Community,Letrozole,256,3
2024-04-10,Hosp_C_Community,Trastuzumab,273,3
2024-04-10,Hosp_C_Community,Oseltamivir,299,4
2024-04-10,Hosp_C_Community,Cough Syrup,133,3
2024-04-11,Hosp_C_Community,Paracetamol,225,29
2024-04-11,Hosp_C_Community,Ibuprofen,189,20
2024-04-11,Hosp_C_Community,Amoxicillin,238,19
2024-04-11,Hosp_C_Community,Metformin,244,4
2024-04-11,Hosp_C_Community,Atorvastatin,140,2
2024-04-11,Hosp_C_Community,Letrozole,144,4
2024-04-11,Hosp_C_Community,Trastuzumab,62,0
2024-04-11,Hosp_C_Community,Oseltamivir,84,3
2024-04-11,Hosp_C_Community,Cough Syrup,252,2
2024-04-12,Hosp_C_Community,Paracetamol,136,20
2024-04-12,Hosp_C_Community,Ibuprofen,159,11
2024-04-12,Hosp_C_Community,Amoxicillin,232,14
2024-04-12,Hosp_C_Community,Metformin,240,2
2024-04-12,Hosp_C_Community,Atorvastatin,182,2
2024-04-12,Hosp_C_Community,Letrozole,198,3
2024-04-12,Hosp_C_Community,Trastuzumab,99,3
2024-04-12,Hosp_C_Community,Oseltamivir,295,0
2024-04-12,Hosp_C_Community,Cough Syrup,219,3
2024-04-13,Hosp_C_Community,Paracetamol,142,23
2024-04-13,Hosp_C_Community,Ibuprofen,191,27
2024-04-13,Hosp_C_Community,Amoxicillin,197,27
2024-04-13,Hosp_C_Community,Metformin,161,0
2024-04-13,Hosp_C_Community,Atorvastatin,168,2
2024-04-13,Hosp_C_Community,Letrozole,92,3
2024-04-13,Hosp_C_Community,Trastuzumab,89,3
2024-04-13,Hosp_C_Community,Oseltamivir,271,2
2024-04-13,Hosp_C_Community,Cough Syrup,205,1
2024-04-14,Hosp_C_Community,Paracetamol,264,18
2024-04-14,Hosp_C_Community,Ibuprofen,212,28
2024-04-14,Hosp_C_Community,Amoxicillin,261,14
2024-04-14,Hosp_C_Community,Metformin,283,0
2024-04-14,Hosp_C_Community,Atorvastatin,288,0
2024-04-14,Hosp_C_Community,Letrozole,57,4
2024-04-14,Hosp_C_Community,Trastuzumab,271,3
2024-04-14,Hosp_C_Community,Oseltamivir,173,4
2024-04-14,Hosp_C_Community,Cough Syrup,168,3
2024-04-15,Hosp_C_Community,Paracetamol,142,19
2024-04-15,Hosp_C_Community,Ibuprofen,88,26
2024-04-15,Hosp_C_Community,Amoxicillin,213,22
2024-04-15,Hosp_C_Community,Metformin,273,3
2024-04-15,Hosp_C_Community,Atorvastatin,150,1
2024-04-15,Hosp_C_Community,Letrozole,135,3
2024-04-15,Hosp_C_Community,Trastuzumab,272,1
2024-04-15,Hosp_C_Community,Oseltamivir,241,1
2024-04-15,Hosp_C_Community,Cough Syrup,80,2
2024-04-16,Hosp_C_Community,Paracetamol,194,24
2024-04-16,Hosp_C_Community,Ibuprofen,155,24
2024-04-16,Hosp_C_Community,Amoxicillin,256,16
2024-04-16,Hosp_C_Community,Metformin,62,0
2024-04-16,Hosp_C_Community,Atorvastatin,81,0
2024-04-16,Hosp_C_Community,Letrozole,89,3
2024-04-16,Hosp_C_Community,Trastuzumab,267,2
2024-04-16,Hosp_C_Community,Oseltamivir,262,1
2024-04-16,Hosp_C_Community,Cough Syrup,126,0
2024-04-17,Hosp_C_Community,Paracetamol,169,12
2024-04-17,Hosp_C_Community,Ibuprofen,205,12
2024-04-17,Hosp_C_Community,Amoxicillin,286,11
2024-04-17,Hosp_C_Community,Metformin,257,4
2024-04-17,Hosp_C_Community,Atorvastatin,215,0
2024-04-17,Hosp_C_Community,Letrozole,55,2
2024-04-17,Hosp_C_Community,Trastuzumab,187,2
2024-04-17,Hosp_C_Community,Oseltamivir,236,3
2024-04-17,Hosp_C_Community,Cough Syrup,226,2
2024-04-18,Hosp_C_Community,Paracetamol,223,17
2024-04-18,Hosp_C_Community,Ibuprofen,57,24
2024-04-18,Hosp_C_Community,Amoxicillin,236,22
2024-04-18,Hosp_C_Community,Metformin,216,4
2024-04-18,Hosp_C_Community,Atorvastatin,290,3
2024-04-18,Hosp_C_Community,Letrozole,266,4
2024-04-18,Hosp_C_Community,Trastuzumab,65,1
2024-04-18,Hosp_C_Community,Oseltamivir,295,1
2024-04-18,Hosp_C_Community,Cough Syrup,194,4
2024-04-19,Hosp_C_Community,Paracetamol,286,23
2024-04-19,Hosp_C_Community,Ibuprofen,298,17
2024-04-19,Hosp_C_Community,Amoxicillin,121,21
2024-04-19,Hosp_C_Community,Metformin,114,2
